dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.02,Neural vs Analytical,27.8134708404541,27.721494674682617,1.4420409202575684
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.03,Analytical vs GT,80.0,79.72686767578125,1.5747668743133545
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.03,Neural vs GT,26.937488555908203,26.751136779785156,1.3853849172592163
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.03,Neural vs Analytical,26.937488555908203,26.751161575317383,1.3854113817214966
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.04,Analytical vs GT,80.0,78.45741271972656,4.533059597015381
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.04,Neural vs GT,25.893844604492188,25.95718002319336,1.2982277870178223
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.04,Neural vs Analytical,25.893840789794922,25.957368850708008,1.2983202934265137
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.05,Analytical vs GT,80.0,77.9666976928711,5.232641696929932
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.05,Neural vs GT,25.434789657592773,25.312667846679688,1.3156616687774658
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.05,Neural vs Analytical,25.434789657592773,25.312755584716797,1.3157273530960083
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.06,Analytical vs GT,79.9998779296875,75.47672271728516,8.3013916015625
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.06,Neural vs GT,24.784034729003906,24.770479202270508,1.3172519207000732
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.06,Neural vs Analytical,24.784034729003906,24.772397994995117,1.3187763690948486
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.07,Analytical vs GT,76.89974212646484,72.57178497314453,9.576715469360352
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.07,Neural vs GT,24.473247528076172,24.361534118652344,1.254615306854248
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.07,Neural vs Analytical,24.47323226928711,24.363243103027344,1.2548719644546509
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.08,Analytical vs GT,75.3026123046875,69.61922454833984,11.125077247619629
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.08,Neural vs GT,24.025405883789062,23.911317825317383,1.2172822952270508
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.08,Neural vs Analytical,24.02395248413086,23.91445541381836,1.2178940773010254
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.09,Analytical vs GT,64.15555572509766,64.60370635986328,13.12979507446289
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.09,Neural vs GT,23.662853240966797,23.535715103149414,1.2649644613265991
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.09,Neural vs Analytical,23.68842124938965,23.544902801513672,1.2666863203048706
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.1,Analytical vs GT,57.6734619140625,61.17134094238281,12.873102188110352
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.1,Neural vs GT,23.317630767822266,23.18726348876953,1.2407013177871704
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.1,Neural vs Analytical,23.341796875,23.1921443939209,1.2447309494018555
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.15,Analytical vs GT,41.472747802734375,42.071990966796875,6.531830787658691
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.15,Neural vs GT,21.9407958984375,21.928930282592773,1.1613751649856567
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.15,Neural vs Analytical,22.02260971069336,22.024799346923828,1.18668794631958
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.2,Analytical vs GT,32.70991134643555,33.20384979248047,4.730863571166992
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.2,Neural vs GT,21.046733856201172,20.9180965423584,1.0796035528182983
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.2,Neural vs Analytical,21.505971908569336,21.338483810424805,1.2596362829208374
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.25,Analytical vs GT,27.38723373413086,28.157094955444336,3.1656641960144043
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.25,Neural vs GT,20.186119079589844,20.159618377685547,1.1056979894638062
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.25,Neural vs Analytical,21.320539474487305,21.198719024658203,1.5502570867538452
