dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.8,Analytical vs GT,16.399459838867188,16.474977493286133,0.9814311861991882
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.8,Neural vs GT,16.357608795166016,16.346942901611328,1.0390701293945312
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.8,Neural vs Analytical,31.981204986572266,31.501876831054688,2.602510929107666
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.9,Analytical vs GT,16.061054229736328,16.07129669189453,0.8813613057136536
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.9,Neural vs GT,15.940919876098633,15.979403495788574,0.9209622740745544
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.9,Neural vs Analytical,31.989025115966797,31.770435333251953,2.719104290008545
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,1.0,Analytical vs GT,15.683552742004395,15.822373390197754,0.9478099942207336
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,1.0,Neural vs GT,15.66002082824707,15.737639427185059,0.9822223782539368
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,1.0,Neural vs Analytical,32.408538818359375,32.057979583740234,2.388812303543091
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.01,Analytical vs GT,80.0,80.0,0.0
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.01,Neural vs GT,35.127899169921875,34.572288513183594,2.7935101985931396
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.01,Neural vs Analytical,35.127899169921875,34.572288513183594,2.7935101985931396
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.02,Analytical vs GT,80.0,79.98686218261719,0.0919412299990654
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.02,Neural vs GT,34.19552993774414,33.58891296386719,2.1031899452209473
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.02,Neural vs Analytical,34.19552993774414,33.58891677856445,2.103188991546631
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.03,Analytical vs GT,80.0,79.93632507324219,0.4388933479785919
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.03,Neural vs GT,32.89728546142578,32.528045654296875,1.6258823871612549
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.03,Neural vs Analytical,32.89728546142578,32.528045654296875,1.6258817911148071
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.04,Analytical vs GT,80.0,79.43402099609375,2.2250940799713135
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.04,Neural vs GT,31.720401763916016,31.357681274414062,1.3664675951004028
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.04,Neural vs Analytical,31.720401763916016,31.357826232910156,1.366591453552246
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.05,Analytical vs GT,80.0,79.01506042480469,3.5938491821289062
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.05,Neural vs GT,30.553237915039062,30.365150451660156,1.2302708625793457
