dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FashionMNIST,10000,PatchMLP,denoising,False,True,0.08,Neural vs GT,29.50945281982422,29.298694610595703,1.7767672538757324
FashionMNIST,10000,PatchMLP,denoising,False,True,0.08,Neural vs Analytical,29.54290008544922,29.319116592407227,1.7892608642578125
FashionMNIST,10000,PatchMLP,denoising,False,True,0.09,Analytical vs GT,65.1008529663086,63.208038330078125,13.642921447753906
FashionMNIST,10000,PatchMLP,denoising,False,True,0.09,Neural vs GT,28.878223419189453,28.744285583496094,1.8011023998260498
FashionMNIST,10000,PatchMLP,denoising,False,True,0.09,Neural vs Analytical,28.92589569091797,28.7856388092041,1.8201764822006226
FashionMNIST,10000,PatchMLP,denoising,False,True,0.1,Analytical vs GT,61.55720520019531,61.854156494140625,14.656058311462402
FashionMNIST,10000,PatchMLP,denoising,False,True,0.1,Neural vs GT,28.42477798461914,28.054304122924805,1.7132203578948975
FashionMNIST,10000,PatchMLP,denoising,False,True,0.1,Neural vs Analytical,28.442031860351562,28.126508712768555,1.7536765336990356
FashionMNIST,10000,PatchMLP,denoising,False,True,0.15,Analytical vs GT,43.688758850097656,46.48276901245117,11.113690376281738
FashionMNIST,10000,PatchMLP,denoising,False,True,0.15,Neural vs GT,26.170440673828125,26.041492462158203,1.9849227666854858
FashionMNIST,10000,PatchMLP,denoising,False,True,0.15,Neural vs Analytical,26.330177307128906,26.225481033325195,2.0417771339416504
FashionMNIST,10000,PatchMLP,denoising,False,True,0.2,Analytical vs GT,34.662532806396484,37.486778259277344,8.05893611907959
FashionMNIST,10000,PatchMLP,denoising,False,True,0.2,Neural vs GT,24.44981575012207,24.336610794067383,1.8540265560150146
FashionMNIST,10000,PatchMLP,denoising,False,True,0.2,Neural vs Analytical,24.985637664794922,24.985185623168945,2.149428129196167
FashionMNIST,10000,PatchMLP,denoising,False,True,0.25,Analytical vs GT,30.1527099609375,30.939664840698242,5.224637031555176
FashionMNIST,10000,PatchMLP,denoising,False,True,0.25,Neural vs GT,23.130373001098633,23.145030975341797,1.9472699165344238
FashionMNIST,10000,PatchMLP,denoising,False,True,0.25,Neural vs Analytical,24.443702697753906,24.526403427124023,2.552025318145752
FashionMNIST,10000,PatchMLP,denoising,False,True,0.3,Analytical vs GT,27.04113006591797,27.5334529876709,3.545219659805298
FashionMNIST,10000,PatchMLP,denoising,False,True,0.3,Neural vs GT,21.977481842041016,21.976987838745117,1.7612355947494507
FashionMNIST,10000,PatchMLP,denoising,False,True,0.3,Neural vs Analytical,24.093013763427734,23.841703414916992,2.426687717437744
FashionMNIST,10000,PatchMLP,denoising,False,True,0.35,Analytical vs GT,24.49513816833496,24.819866180419922,3.072734832763672
FashionMNIST,10000,PatchMLP,denoising,False,True,0.35,Neural vs GT,20.895687103271484,21.01361083984375,1.7212879657745361
FashionMNIST,10000,PatchMLP,denoising,False,True,0.35,Neural vs Analytical,24.039588928222656,24.065397262573242,2.859901189804077
FashionMNIST,10000,PatchMLP,denoising,False,True,0.4,Analytical vs GT,22.44028091430664,22.465438842773438,2.0056345462799072
FashionMNIST,10000,PatchMLP,denoising,False,True,0.4,Neural vs GT,20.174819946289062,20.091371536254883,1.6770609617233276
FashionMNIST,10000,PatchMLP,denoising,False,True,0.4,Neural vs Analytical,24.07155418395996,24.472614288330078,2.9916350841522217
FashionMNIST,10000,PatchMLP,denoising,False,True,0.45,Analytical vs GT,20.831512451171875,21.413724899291992,2.3147733211517334
FashionMNIST,10000,PatchMLP,denoising,False,True,0.45,Neural vs GT,19.520919799804688,19.609024047851562,1.718217372894287
FashionMNIST,10000,PatchMLP,denoising,False,True,0.45,Neural vs Analytical,25.226673126220703,24.936294555664062,2.992560625076294
FashionMNIST,10000,PatchMLP,denoising,False,True,0.5,Analytical vs GT,19.48561668395996,19.887990951538086,2.0051870346069336
FashionMNIST,10000,PatchMLP,denoising,False,True,0.5,Neural vs GT,18.755237579345703,18.88911247253418,1.5753650665283203
FashionMNIST,10000,PatchMLP,denoising,False,True,0.5,Neural vs Analytical,26.00975799560547,25.759607315063477,2.745478630065918
FashionMNIST,10000,PatchMLP,denoising,False,True,0.6,Analytical vs GT,17.857986450195312,18.082378387451172,1.3837100267410278
FashionMNIST,10000,PatchMLP,denoising,False,True,0.6,Neural vs GT,17.561073303222656,17.50901222229004,1.3944381475448608
