dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.01,Neural vs GT,40.87677001953125,41.032752990722656,1.419692873954773
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.01,Neural vs Analytical,40.876800537109375,41.03276062011719,1.41968834400177
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.02,Analytical vs GT,79.99980163574219,79.71328735351562,1.459952473640442
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.02,Neural vs GT,37.511924743652344,37.551109313964844,1.3920252323150635
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.02,Neural vs Analytical,37.511924743652344,37.5511589050293,1.392011046409607
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.03,Analytical vs GT,79.99958801269531,79.18620300292969,2.532092809677124
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.03,Neural vs GT,35.345706939697266,35.28614044189453,1.5427608489990234
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.03,Neural vs Analytical,35.344566345214844,35.28615951538086,1.5427838563919067
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.04,Analytical vs GT,79.99569702148438,77.06707763671875,6.533013343811035
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.04,Neural vs GT,33.585960388183594,33.49839782714844,1.6239291429519653
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.04,Neural vs Analytical,33.586063385009766,33.500587463378906,1.625978708267212
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.05,Analytical vs GT,79.9864730834961,75.5879898071289,8.066326141357422
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.05,Neural vs GT,32.354248046875,32.25818634033203,1.7472447156906128
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.05,Neural vs Analytical,32.35425567626953,32.264610290527344,1.7531665563583374
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.06,Analytical vs GT,79.93438720703125,73.66207885742188,9.602714538574219
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.06,Neural vs GT,31.257644653320312,31.06798553466797,1.7233318090438843
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.06,Neural vs Analytical,31.254928588867188,31.073591232299805,1.7266710996627808
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.07,Analytical vs GT,75.94413757324219,70.41545867919922,10.944581985473633
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.07,Neural vs GT,30.22594451904297,30.3223819732666,1.8959566354751587
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.07,Neural vs Analytical,30.25551414489746,30.333372116088867,1.9053410291671753
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.08,Analytical vs GT,73.55831909179688,68.10523223876953,12.646326065063477
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.08,Neural vs GT,29.700157165527344,29.442527770996094,1.841698408126831
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.08,Neural vs Analytical,29.72557830810547,29.461471557617188,1.8573896884918213
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.09,Analytical vs GT,65.1008529663086,63.208038330078125,13.642921447753906
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.09,Neural vs GT,29.098962783813477,28.769882202148438,1.8191393613815308
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.09,Neural vs Analytical,29.12602424621582,28.808156967163086,1.8429685831069946
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.1,Analytical vs GT,61.55720520019531,61.854156494140625,14.656058311462402
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.1,Neural vs GT,28.416465759277344,28.107925415039062,1.756879448890686
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.1,Neural vs Analytical,28.44967269897461,28.182044982910156,1.8001729249954224
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.15,Analytical vs GT,43.688758850097656,46.48276901245117,11.113690376281738
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.15,Neural vs GT,25.886003494262695,25.871170043945312,1.912974238395691
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.15,Neural vs Analytical,26.034074783325195,26.056535720825195,1.9869011640548706
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.2,Analytical vs GT,34.662532806396484,37.486778259277344,8.05893611907959
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.2,Neural vs GT,24.25698471069336,24.113019943237305,1.7810648679733276
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.2,Neural vs Analytical,24.86412811279297,24.732999801635742,2.0724072456359863
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.25,Analytical vs GT,30.1527099609375,30.939664840698242,5.224637031555176
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.25,Neural vs GT,22.624727249145508,22.878189086914062,1.8815277814865112
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.25,Neural vs Analytical,24.244354248046875,24.209985733032227,2.445189952850342
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.3,Analytical vs GT,27.04113006591797,27.5334529876709,3.545219659805298
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.3,Neural vs GT,21.666259765625,21.735919952392578,1.6697615385055542
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.3,Neural vs Analytical,23.8684024810791,23.559911727905273,2.3320672512054443
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.35,Analytical vs GT,24.49513816833496,24.819866180419922,3.072734832763672
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.35,Neural vs GT,20.672645568847656,20.763473510742188,1.6133781671524048
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.35,Neural vs Analytical,23.617568969726562,23.54117202758789,2.5656096935272217
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.4,Analytical vs GT,22.44028091430664,22.465438842773438,2.0056345462799072
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.4,Neural vs GT,19.9693660736084,19.925308227539062,1.60724675655365
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.4,Neural vs Analytical,24.00027084350586,24.046707153320312,2.720599889755249
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.45,Analytical vs GT,20.831512451171875,21.413724899291992,2.3147733211517334
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.45,Neural vs GT,19.43634796142578,19.510276794433594,1.7134064435958862
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.45,Neural vs Analytical,24.77208709716797,24.616741180419922,2.8706672191619873
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.5,Analytical vs GT,19.48561668395996,19.887990951538086,2.0051870346069336
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.5,Neural vs GT,18.662185668945312,18.7370548248291,1.5237303972244263
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.5,Neural vs Analytical,25.8719482421875,25.163314819335938,2.5084660053253174
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.6,Analytical vs GT,17.857986450195312,18.082378387451172,1.3837100267410278
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.6,Neural vs GT,17.41836929321289,17.388885498046875,1.3503854274749756
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.6,Neural vs Analytical,25.828203201293945,26.1358699798584,2.8072915077209473
